image_name,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll,RWristYaw,RHand
image_from_nao_ball_on_the_left41.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_back_leg61.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_back_leg83.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_between_up59.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right_of_the_guy54.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_back_leg93.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right_of_the_guy55.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_nort_west89.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right_of_the_guy63.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right54.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_between_up37.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_between_up14.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_between_up29.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right_of_the_guy58.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy86.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_nort_west88.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_overhead78.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_left66.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_back_leg16.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_overhead18.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_overhead74.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east92.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao85.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right_of_the_guy42.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_back_leg75.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west8.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_south_east93.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao81.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_left20.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right77.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_south_east13.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_south_east60.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao37.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao58.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao63.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_nort_west66.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right73.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg10.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_between_up90.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_left34.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_nort_west96.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right34.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_nort_west52.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_between_up71.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_left90.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_rightv20.png,0.575292,-0.069072,-0.363600,0.328318,0.325166,0.250400
image_from_nao_ball_back_leg64.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_overhead56.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east16.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_left45.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao60.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_left88.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_between_up92.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_overhead21.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao98.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_between_up57.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_left58.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right_of_the_guy83.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy82.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao68.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_left65.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_back_leg8.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_between_up48.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_overhead75.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right_of_the_guy38.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy84.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up22.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right20.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right35.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_south_east15.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_rightv22.png,0.575292,-0.069072,-0.363600,0.328318,0.325166,0.250400
image_from_nao_ball_south_east22.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg15.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_between_up35.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_back_leg32.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao22.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao76.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_overhead19.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_left25.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_south_east67.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg43.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west35.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_nort_west57.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_left53.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao99.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_left52.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_overhead3.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao78.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_nort_west12.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_south_east78.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_south_east77.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right_of_the_guy32.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy92.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy17.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_south_east52.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg39.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right_of_the_guy50.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_left2.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right63.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_left80.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_overhead86.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao13.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right66.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_left48.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right_of_the_guy53.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_back_leg63.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_overhead76.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right_of_the_guy3.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy71.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_left6.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao67.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_south_east57.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_nort_west15.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right12.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right94.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_overhead93.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_overhead68.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_left40.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_south_east11.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_south_east75.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao0.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_overhead72.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_overhead44.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_rightv21.png,0.575292,-0.069072,-0.363600,0.328318,0.325166,0.250400
image_from_nao_ball_between_up67.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right_of_the_guy23.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_overhead67.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_nort_west17.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_back_leg96.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_south_east69.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_left67.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_nort_west74.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_nort_west63.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao56.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_overhead40.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_left64.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right_of_the_guy64.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_nort_west23.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_overhead29.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right43.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg97.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right_of_the_guy70.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up60.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao61.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right21.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao95.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right9.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_nort_west46.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_overhead49.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east20.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_nort_west58.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_nort_west71.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_back_leg42.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right_of_the_guy78.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_overhead65.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_between_up4.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_south_east42.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_left93.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_left71.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_left11.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right_of_the_guy98.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy29.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_overhead92.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_overhead91.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_between_up85.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_south_east2.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right_of_the_guy12.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_left15.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao27.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_left8.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_back_leg78.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_south_east83.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_nort_west65.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_between_up25.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right64.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao12.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_between_up88.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right_of_the_guy40.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao44.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right_of_the_guy27.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right81.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right_of_the_guy59.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_south_east21.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_nort_west83.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_overhead34.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east65.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_nort_west45.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_between_up0.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao69.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_nort_west19.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right_of_the_guy30.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_back_leg80.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_left79.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_back_leg70.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_between_up21.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_left96.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao49.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_left63.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right55.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right84.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg14.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west2.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_back_leg98.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao75.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_south_east9.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_nort_west49.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_south_east40.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg11.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right_of_the_guy79.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up28.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_south_east34.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_between_up44.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_between_up43.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right27.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_overhead59.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_nort_west34.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_overhead58.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_left87.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_left10.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right7.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right_of_the_guy77.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_left68.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_south_east18.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_south_east35.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao59.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_overhead39.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right23.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_overhead31.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right_of_the_guy21.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_south_east47.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao23.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_south_east56.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg88.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_south_east14.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right_of_the_guy93.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_nort_west43.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_nort_west64.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_south_east82.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right37.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg37.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west75.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_between_up5.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_overhead85.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_overhead97.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_overhead81.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right_of_the_guy66.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_south_east10.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao77.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_south_east84.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right_of_the_guy80.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up10.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_between_up6.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_south_east71.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao42.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_nort_west73.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right48.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_nort_west70.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_overhead57.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_back_leg92.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right_of_the_guy0.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up31.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_between_up39.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_between_up32.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right_of_the_guy7.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_south_east86.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_overhead7.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right_of_the_guy19.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_back_leg38.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_back_leg99.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_overhead82.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east88.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_overhead16.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east89.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right2.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_rightv27.png,0.575292,-0.069072,-0.363600,0.328318,0.325166,0.250400
image_from_nao_ball_between_up19.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_between_up62.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right75.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_left18.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
